0,1,2,3,4,5,6,7,8,9,10,11
0.713,2.243,2.077,4.7219999999999995,0.435,2.045,6.891,10.492,6.436,4.328,1.9289999999999998,1.046
1.105,0.8780000000000001,1.0110000000000001,4.894,0.837,0.571,6.237,9.764,3.3390000000000004,2.183,0.776,1.001
2.6570000000000005,0.9590000000000001,0.8149999999999998,5.527,2.491,0.6809999999999999,5.904999999999999,12.289,13.016000000000002,8.963,5.294,2.266
1.5630000000000002,1.85,9.430000000000001,8.126,1.334,4.986000000000001,14.057000000000002,19.619999999999997,8.636,4.926,2.214,1.1260000000000001
0.818,1.4739999999999998,1.058,4.945,0.942,1.201,2.207,2.662,2.806,2.093,1.3860000000000001,1.029
1.288,1.527,0.6220000000000001,6.643,1.094,0.9850000000000001,5.973999999999999,8.453,2.2289999999999996,1.546,1.57,1.4520000000000002
1.6449999999999998,2.1790000000000003,1.148,8.489,4.545,1.5410000000000001,6.6579999999999995,15.723,3.099,3.439,2.635,1.6839999999999997
1.2500000000000002,1.849,3.029,2.1850000000000005,1.081,1.849,4.832999999999999,9.659,6.609,4.387,2.8460000000000005,0.6729999999999999
1.2639999999999998,1.4519999999999997,1.107,7.832,0.613,0.974,6.994999999999999,9.448,1.6019999999999999,1.471,1.6150000000000002,1.5410000000000001
0.544,2.5060000000000002,3.024,4.2139999999999995,2.443,2.751,7.196,12.183,12.5,5.95,1.762,1.275
1.0190000000000001,0.9499999999999998,2.219,4.074999999999999,0.9199999999999999,0.7170000000000001,4.6690000000000005,10.229,7.422000000000001,4.3999999999999995,2.575,0.925
1.525,1.066,1.119,4.413,3.736,1.0350000000000001,5.178000000000001,13.019000000000002,8.863,5.9190000000000005,3.2800000000000002,1.0659999999999998
1.471,3.2259999999999995,7.388000000000001,4.397,1.5949999999999998,4.572,6.687999999999999,19.931,21.628000000000004,11.011,3.112,0.846
1.2870000000000001,2.058,1.367,6.983999999999999,1.7459999999999998,1.7070000000000003,7.561999999999999,12.522,6.119000000000001,2.853,1.791,1.493
1.9460000000000002,2.3760000000000003,2.145,6.2509999999999994,2.785,2.261,3.7250000000000005,6.953,9.821,5.021000000000001,3.261,2.1610000000000005
1.773,2.2520000000000002,4.814,7.619000000000001,1.077,2.8869999999999996,9.535,12.072000000000001,7.173999999999999,5.212,2.6540000000000004,1.717
0.8770000000000001,1.67,1.286,4.468999999999999,0.585,1.4609999999999999,3.4,3.9650000000000003,4.396000000000001,2.338,1.205,1.05
1.0899999999999999,0.854,0.54,3.382,1.108,0.658,5.163,12.445000000000002,5.833,3.4160000000000004,1.8590000000000002,0.9089999999999999
1.996,1.599,4.0760000000000005,9.706999999999999,1.855,0.7999999999999998,9.376,7.6419999999999995,6.672,5.340999999999999,3.9430000000000005,2.093
1.013,1.2429999999999999,0.947,4.657000000000001,0.8729999999999998,1.1280000000000001,4.155,7.25,3.892,2.084,2.1919999999999997,1.225
0.6920000000000001,1.83,1.173,7.936,1.1210000000000002,1.514,11.120000000000001,17.623,2.717,2.422,1.335,1.582
1.052,1.175,2.086,5.674,0.7050000000000001,1.56,8.259,10.96,9.498000000000001,5.2620000000000005,2.753,1.4609999999999999
0.854,1.113,0.726,2.8739999999999997,0.567,0.8180000000000001,3.6339999999999995,5.7379999999999995,2.771,1.923,1.363,0.892
0.982,2.878,2.5330000000000004,4.053,0.513,2.7319999999999998,6.161999999999999,4.6499999999999995,5.789000000000001,3.303,2.0349999999999997,1.4009999999999998
1.575,2.9920000000000004,1.4670000000000003,16.654,4.229,2.1830000000000003,17.819,22.330000000000005,6.895999999999999,6.78,5.457,3.8440000000000003
1.008,2.302,1.801,4.151,2.16,2.048,3.7920000000000003,5.872000000000001,2.693,1.8379999999999999,1.95,1.6389999999999998
2.458,2.9090000000000003,2.452,4.952999999999999,2.8070000000000004,2.1919999999999997,5.78,15.969999999999999,12.184,7.439,3.5460000000000003,2.093
3.167,1.434,1.348,6.454,3.479,1.136,7.8420000000000005,18.771,12.216000000000001,5.99,2.216,1.319
0.9199999999999999,1.1820000000000002,0.9590000000000001,7.142,1.3980000000000001,1.062,5.189999999999999,7.098,3.7830000000000004,2.016,1.6680000000000001,1.683
1.431,1.5770000000000002,1.014,8.697000000000001,1.6760000000000002,1.141,10.629999999999999,17.176,3.544,2.4179999999999997,2.0620000000000003,1.765
1.602,1.082,0.483,4.081999999999999,1.446,0.7270000000000001,5.367999999999999,11.703999999999999,4.532,2.413,1.6119999999999999,1.034
0.9349999999999999,1.543,0.7739999999999999,6.639000000000001,1.6820000000000002,1.125,5.529000000000001,12.924999999999997,5.7,2.635,1.84,1.99
1.0910000000000002,1.0839999999999999,0.767,5.282,1.408,0.9839999999999999,3.819,6.315,3.195,2.3260000000000005,1.285,2.232
1.327,1.254,0.9710000000000001,7.496,0.955,0.914,10.797,11.084000000000001,6.061999999999999,2.622,1.5989999999999998,1.315
1.884,1.734,1.1569999999999998,9.171000000000001,5.7490000000000006,1.3319999999999999,13.349,31.814,5.132,3.9050000000000002,1.916,1.794
1.101,2.7119999999999997,1.738,7.999,3.047,2.114,10.895999999999999,12.348,5.984999999999999,3.705,3.0999999999999996,2.389
1.714,2.87,9.246000000000002,7.0889999999999995,1.7899999999999998,4.579,7.725,17.483999999999998,17.764999999999997,12.736,8.505999999999998,2.1439999999999997
1.238,2.593,1.697,6.646,1.854,2.169,7.688999999999999,14.818000000000001,15.27,3.2840000000000003,3.2460000000000004,2.409
1.928,2.608,1.413,4.688,3.8220000000000005,1.9429999999999998,4.548,16.843,6.927000000000001,3.0389999999999997,2.064,1.45
0.827,3.161,3.2329999999999997,3.2520000000000002,0.796,3.08,4.562,12.089,4.976,3.552,2.802,1.7760000000000002
0.822,3.7899999999999996,3.8030000000000004,5.3020000000000005,0.507,3.7890000000000006,9.605999999999998,12.844000000000001,10.392,7.975999999999999,3.995,2.3209999999999997
0.9430000000000001,1.208,3.12,6.788,1.156,1.5950000000000002,9.553,12.434999999999997,11.619,8.409999999999998,1.753,1.577
1.37,3.008,2.707,1.6809999999999998,0.88,2.477,3.792,10.068,10.435,9.201,5.465999999999999,2.0029999999999997
1.1949999999999998,2.966,3.401,4.890000000000001,0.9229999999999999,3.181,8.048,7.189000000000001,5.526,4.817,2.643,1.185
2.121,1.8980000000000001,0.627,6.22,1.3760000000000001,1.0279999999999998,9.02,18.796999999999997,8.834999999999999,3.9750000000000005,2.189,1.331
3.1189999999999998,2.466,1.0699999999999998,7.273,2.0620000000000003,1.6199999999999997,6.44,22.723999999999997,8.865,5.304,3.3230000000000004,1.9330000000000003
0.8890000000000001,2.163,2.3,3.0330000000000004,0.659,2.269,3.334,4.901000000000001,5.245,4.27,3.262,2.25
2.353,2.0690000000000004,1.332,7.597999999999999,2.133,1.4989999999999999,9.809000000000001,13.023,4.036,3.311,2.392,1.9909999999999999
1.628,1.351,0.5609999999999999,3.903,1.7920000000000003,0.761,4.191,10.037,5.916,3.9799999999999995,2.747,1.417
1.6780000000000002,3.7110000000000003,2.974000000000001,5.792,1.4100000000000001,3.286,2.9720000000000004,6.180000000000001,8.047,5.247,4.155,2.968
0.802,1.5039999999999998,1.2770000000000001,3.183,0.385,1.28,4.236000000000001,9.054,8.065,7.690999999999999,3.779,1.4040000000000001
0.9710000000000001,1.5690000000000002,3.8360000000000003,3.5140000000000002,0.9629999999999999,1.802,3.1310000000000002,7.882000000000001,6.953,4.8580000000000005,2.472,0.972
2.074,2.895,5.772,8.436,1.9440000000000002,2.96,12.475999999999999,11.793,6.667,3.491,2.324,1.85
1.4200000000000002,1.4660000000000002,1.0099999999999998,7.670999999999999,4.156,1.132,12.275,21.284000000000006,8.939,5.655,1.2810000000000001,1.056
1.374,1.6360000000000001,0.8679999999999999,6.782000000000001,0.9500000000000002,1.172,6.831000000000001,8.414,3.726,2.386,1.258,1.179
0.6469999999999999,1.487,2.334,2.4890000000000003,0.593,1.922,4.254,8.485999999999999,6.561,4.361,2.503,0.495
1.0250000000000001,1.445,2.041,5.215999999999999,0.809,1.639,8.330000000000002,7.829999999999999,3.9619999999999997,2.673,1.5510000000000002,0.832
1.6660000000000001,0.825,0.734,5.590000000000001,1.4010000000000002,0.495,4.199,12.044,4.064,2.079,1.2819999999999998,1.4460000000000002
0.959,1.4569999999999999,4.064,8.887,0.6529999999999999,2.46,9.956,8.929,6.8759999999999994,4.131,1.827,1.2120000000000002
0.9119999999999999,1.369,0.752,6.686999999999999,2.655,1.105,7.074999999999999,14.1,7.016,5.260000000000001,2.08,1.25
1.155,1.2399999999999998,2.2159999999999997,5.719,0.9510000000000001,1.5919999999999996,7.462999999999999,6.813,4.3580000000000005,3.301,2.0420000000000003,0.9179999999999999
1.1960000000000002,1.638,4.999,4.932,1.3589999999999998,1.7309999999999999,6.076,11.588999999999999,5.0859999999999985,2.9990000000000006,1.232,0.965
0.908,1.1849999999999998,1.0590000000000002,4.39,1.7409999999999999,1.0530000000000002,5.861,8.565,3.979,2.3910000000000005,1.1809999999999998,0.814
0.7470000000000001,1.6009999999999998,1.8219999999999998,7.077999999999999,0.507,1.446,9.588,16.682999999999996,4.128,2.1390000000000002,1.377,0.7669999999999999
0.49300000000000005,2.6620000000000004,3.6230000000000007,6.04,1.237,3.066,7.723999999999999,9.832,4.015000000000001,2.876,1.721,0.595
1.199,0.9029999999999999,0.41100000000000003,5.1339999999999995,1.1320000000000001,0.642,5.796,13.508000000000001,3.7840000000000003,2.2239999999999998,1.454,0.886
0.6169999999999999,0.8670000000000001,0.8819999999999999,5.096,1.076,0.746,7.471,9.923,1.281,0.853,1.155,0.443
2.134,2.21,1.128,4.42,1.624,1.539,4.462000000000001,7.648,3.9880000000000004,2.016,1.581,1.413
1.5090000000000001,1.011,1.8220000000000003,8.688,1.3100000000000003,0.6940000000000002,8.541,8.994000000000002,1.641,1.4639999999999997,1.721,1.4460000000000002
0.906,2.986,4.063,4.026999999999999,0.5630000000000002,3.4629999999999996,4.885,6.539999999999998,5.430999999999999,4.927,3.9270000000000005,3.184
0.5509999999999999,0.778,0.396,3.9499999999999993,0.276,0.585,6.723,5.96,3.405,1.34,0.968,0.8119999999999999
0.8140000000000001,1.0110000000000001,2.6580000000000004,5.036999999999999,0.7100000000000001,1.24,6.94,7.951,4.114,2.485,1.2970000000000002,0.581
0.979,0.9829999999999999,1.138,4.356999999999999,1.104,0.8300000000000001,6.562999999999999,9.86,4.958,1.9659999999999997,0.8999999999999999,0.725
1.585,0.536,4.4190000000000005,4.029999999999999,1.416,1.484,8.303,5.749,4.097,3.0610000000000004,1.6880000000000004,1.0110000000000001
1.682,1.204,1.631,4.34,3.114,1.1560000000000001,4.393000000000001,9.815000000000001,10.143999999999998,7.134,4.341,1.574
0.8370000000000001,1.172,0.8910000000000001,6.600999999999999,1.016,1.002,12.854000000000001,11.280000000000001,3.656,2.315,1.125,0.806
0.6,2.5900000000000003,2.2520000000000002,6.692000000000001,0.6370000000000001,2.391,12.28,20.589000000000002,26.319,7.693,3.471,2.734
0.6,2.5900000000000003,2.2520000000000002,6.692000000000001,0.6370000000000001,2.391,12.28,20.589000000000002,26.319,7.693,3.471,2.734
1.3300000000000003,1.988,3.632,8.941000000000003,0.6709999999999999,2.374,11.181000000000001,23.038,17.098000000000003,9.177999999999999,2.148,1.724
1.71,1.1400000000000001,4.210000000000001,7.803,1.233,1.262,14.523,24.983999999999998,14.748,8.757,2.6630000000000003,2.033
0.9109999999999999,2.755,2.642,2.6140000000000003,0.914,2.221,1.9200000000000002,6.867999999999999,8.262999999999998,9.579999999999998,4.165000000000001,2.3489999999999998
0.7170000000000001,1.7409999999999999,2.06,4.784,1.46,1.7970000000000002,6.327,9.949,2.015,1.973,1.986,1.3010000000000002
1.6989999999999998,6.519,8.75,1.6549999999999998,2.417,7.641000000000001,5.761,6.574,8.428,9.891,3.006,2.741
1.6989999999999998,6.519,8.75,1.6549999999999998,2.417,7.641000000000001,5.761,6.574,8.428,9.891,3.006,2.741
0.7479999999999999,1.8390000000000002,2.714,6.5680000000000005,0.63,2.274,10.814,16.669999999999998,9.152999999999999,9.067,1.419,0.6810000000000002
1.6550000000000002,3.836,6.654,5.134,4.574999999999999,5.161999999999999,6.6579999999999995,9.053,6.704999999999999,2.842,2.5729999999999995,2.487
1.1170000000000002,0.8059999999999998,0.817,6.534,1.4979999999999998,0.776,8.112,16.822999999999997,2.877,1.265,0.9319999999999999,0.776
0.8240000000000001,4.035,3.037,1.8090000000000004,0.9340000000000002,3.745,2.253,6.927999999999999,9.213000000000001,8.413,6.027,1.2280000000000002
0.6679999999999999,0.774,0.327,4.99,0.547,0.507,8.337,10.802,5.218000000000001,2.06,1.2069999999999999,0.819
1.056,5.626,11.75,8.765999999999998,1.013,8.314,12.051,11.998000000000001,12.476000000000003,15.729000000000001,7.602000000000001,3.323
1.6269999999999998,2.7169999999999996,0.9880000000000001,5.928,2.167,1.887,9.082,20.86,11.638,6.094,2.1590000000000003,1.6660000000000001
1.336,0.661,1.089,1.6529999999999998,1.602,0.8190000000000001,11.264,24.934,21.781000000000002,14.812999999999999,4.951,2.42
1.7769999999999997,0.9319999999999999,4.186,7.074,1.5950000000000002,0.511,5.348999999999998,16.056,9.276,5.796,2.9099999999999997,1.1420000000000001
2.762,1.212,1.6159999999999999,5.2829999999999995,4.835000000000001,1.093,1.3439999999999999,6.446,7.821,7.172000000000001,5.412,3.7
0.818,0.763,3.728,2.047,0.608,1.8929999999999998,1.9180000000000001,3.1210000000000004,5.082,3.8419999999999996,1.173,0.43
1.2590000000000003,1.091,1.6980000000000002,4.608,0.815,0.795,3.5469999999999997,4.516,3.649,3.0490000000000004,2.021,1.341
1.3940000000000001,7.490000000000001,9.503,5.5329999999999995,2.151,8.267,6.444999999999999,10.335000000000003,10.637999999999998,10.519000000000002,6.2010000000000005,4.676
0.748,3.307,2.613,2.5319999999999996,0.887,2.933,10.953,13.846,12.934000000000001,9.861,1.7979999999999998,1.5949999999999998
0.808,3.3710000000000004,5.078999999999999,3.351,0.876,3.4210000000000007,3.713,8.2,10.863000000000001,11.66,2.919,1.3570000000000002
0.9610000000000001,1.074,5.696,6.0120000000000005,0.8009999999999998,2.448,9.592,12.434000000000001,11.741999999999999,9.354999999999999,1.155,0.8250000000000001
0.674,1.731,1.962,1.732,0.63,1.7149999999999999,3.58,8.164,8.191,7.036,2.291,0.539
2.925,3.9960000000000004,9.262,2.873,2.925,7.416999999999999,14.21,12.184000000000001,9.155999999999999,8.591999999999999,5.752999999999999,4.857
3.9200000000000004,3.0140000000000002,0.7140000000000001,3.7880000000000007,2.2970000000000006,1.1320000000000001,6.094999999999999,12.690999999999999,10.007,4.772,3.7969999999999997,2.338
2.409,1.283,1.776,10.225999999999999,2.0789999999999997,0.7569999999999999,12.011000000000003,12.703000000000001,7.138,3.858,1.7069999999999999,1.278
1.972,1.3550000000000002,4.3709999999999996,5.798,1.4499999999999997,2.166,8.947,20.435000000000002,7.605,3.442,1.2040000000000002,0.7949999999999999
2.116,5.0440000000000005,13.706,6.076,2.296,7.579000000000001,9.934,18.551999999999996,16.534,13.119,5.382,2.2740000000000005
0.962,1.274,1.435,8.135,3.899,1.34,9.241999999999999,11.365,7.882,7.181000000000001,1.11,1.07
1.254,2.12,7.6610000000000005,4.931,1.643,4.461,13.227,14.329,13.293000000000001,9.761999999999999,0.907,0.757
0.642,3.263,4.295,4.619,0.7600000000000001,3.375,6.168,5.201,7.758,6.916,1.303,1.1260000000000001
2.245,1.5660000000000003,12.722999999999999,10.668000000000001,2.868,5.779,14.684000000000001,10.706000000000001,8.076,4.670000000000001,1.2349999999999999,1.104
1.8539999999999999,0.6519999999999999,4.262,10.663,2.485,0.9189999999999999,9.357,19.416999999999998,16.637,11.533000000000001,2.074,0.828
1.497,1.202,2.0189999999999997,1.3439999999999999,0.734,1.0590000000000002,2.497,3.359,2.826,2.7110000000000003,5.416,1.655
1.179,2.231,4.426,4.555,0.7910000000000001,2.806,6.286999999999999,9.035,8.298,8.562000000000001,2.8360000000000003,1.745
1.1310000000000002,1.816,0.994,4.146,2.0340000000000003,1.3499999999999999,4.800000000000001,8.326,8.289000000000001,5.156,3.1689999999999996,1.87
1.599,1.365,3.7569999999999992,6.904,1.018,0.953,6.5280000000000005,7.458999999999999,12.751999999999999,14.450000000000003,3.1630000000000003,2.079
0.6209999999999999,1.043,0.9510000000000001,5.18,0.43600000000000005,0.974,4.258000000000001,8.466999999999999,8.549,7.539000000000001,1.4889999999999999,1.117
1.006,2.405,4.618,1.5879999999999999,1.0430000000000001,4.021,6.3309999999999995,8.884,10.302,6.997,3.788,1.8970000000000002
0.607,0.7899999999999999,0.7750000000000001,3.25,2.361,0.7179999999999999,5.6419999999999995,6.849,4.683,1.411,1.1840000000000002,0.9060000000000001
1.052,1.041,0.8620000000000001,2.699,1.799,0.8530000000000001,5.843999999999999,12.231000000000002,8.242,6.170000000000001,1.3430000000000002,0.853
4.912999999999999,1.911,8.269,4.8309999999999995,4.3919999999999995,4.116,18.969,44.723,32.878,20.262999999999998,5.766999999999999,5.59
1.2390000000000003,1.928,4.973999999999999,1.834,1.329,3.378,10.921000000000001,17.18,15.300999999999998,11.047,4.094,1.2049999999999998
1.157,12.823,17.154,1.354,1.621,14.986,7.176,12.899000000000001,13.513,15.576,13.223999999999998,9.620000000000001
0.537,1.08,1.037,2.9320000000000004,0.3430000000000001,0.9859999999999999,4.0520000000000005,3.9200000000000004,6.692,3.293,1.3499999999999999,0.8360000000000001
0.9489999999999998,3.428,5.461,1.3949999999999998,0.713,3.535,5.916,6.5489999999999995,5.7940000000000005,5.212,3.9199999999999995,2.462
0.8240000000000001,0.976,1.043,4.278,0.848,0.694,7.223000000000001,7.646000000000001,6.31,5.556,1.7420000000000002,1.366
0.424,0.5410000000000001,1.166,3.9710000000000005,0.19399999999999998,0.662,4.6899999999999995,7.205,7.167,5.232,1.5030000000000001,0.472
1.0060000000000002,1.199,1.3730000000000002,3.6219999999999994,0.942,1.236,3.598,8.794,6.416,4.012,2.8640000000000003,1.6190000000000002
2.8019999999999996,4.418000000000001,7.955,4.032,2.424,5.935,3.525,4.195,5.503000000000001,6.823000000000001,4.15,2.359
0.881,3.024,4.460999999999999,1.936,0.538,3.928,8.44,8.23,8.145,5.7909999999999995,2.8180000000000005,2.858
4.068,15.889000000000003,21.777,2.3920000000000003,6.537999999999999,18.864,10.707,11.400000000000002,11.126000000000001,12.331999999999999,6.219,5.503
1.0110000000000001,1.189,0.826,3.548,0.8140000000000001,0.878,4.107,9.611,6.693,6.7700000000000005,2.322,1.1869999999999998
1.107,3.067,2.62,4.218999999999999,0.7300000000000001,3.2809999999999997,8.451,5.19,5.613,4.1160000000000005,2.29,1.4649999999999999
1.35,2.153,1.826,4.002,1.121,1.9249999999999998,4.701,5.413,3.8360000000000003,3.926,2.7609999999999997,1.774
2.237,2.477,7.52,7.7860000000000005,2.027,3.7840000000000003,8.481,16.259,12.450999999999997,4.867,2.6020000000000003,1.039
2.6170000000000004,1.486,2.821,2.625,2.0260000000000002,1.3729999999999998,2.9079999999999995,3.16,4.61,3.9339999999999997,2.554,1.6139999999999999
1.038,3.4480000000000004,3.062,10.266,5.226,3.2430000000000003,7.616999999999999,11.488,5.954,2.825,2.5410000000000004,2.604
0.934,1.326,2.7279999999999998,7.404000000000001,2.1519999999999997,0.857,5.638000000000001,8.308000000000002,3.0279999999999996,1.2049999999999998,1.085,0.958
